GeneSymbol	GeneID	GI
Nxpe5	381680	gi|157841165
Olfr225	257886	gi|145699141
Olfr1290	257662	gi|145699131
Olfr92	258448	gi|145279219
Prr12	233210	gi|153791304
Magee2	272790	gi|62990117
Srsf11	69207	gi|148222073
Cldn24	100039801	gi|162418000
Gm13124	627085	gi|148228593
Gm14345	630022	gi|148222820
Olfr738	258662	gi|148237972
Olfr231	404222	gi|145587096
Tox2	269389	gi|149408148
Gm4297	100043216	gi|154689748
Gm14308	100043381	gi|150246529
Foxi3	232077	gi|208431706
Nbeal1	269198	gi|153791557
Gm6927	628893	gi|197382675
Vmn1r177	384572	gi|154426262
Olfr767	258315	gi|154146252
Adamts17	233332	gi|148529020
Olfr564	258356	gi|145699107
Olfr520	259066	gi|154146237
Olfr190	258392	gi|145699110
Rhox2d	434760	gi|133779006
Gm15104	333588	gi|197384598
Olfr765	544748	gi|146262025
Ccdc67	234964	gi|133778965
Pcdhb12	93883	gi|18087787
Ccdc163	68394	gi|134053900
Gm8439	667063	gi|197313709
Gm13078	277666	gi|146134351
Gm9376	668814	gi|197276584
Vmn1r27	171206	gi|148224752
Olfr157	100040268	gi|11276079
Olfr64	18366	gi|134948615
Olfr66	18367	gi|134948667
Olfr68	18369	gi|134947983
Gm6890	628518	gi|150010533
Vmn1r20	434017	gi|168823472
Olfr746	258295	gi|153945893
Vmn1r5	171192	gi|133922605
Olfr1200	257887	gi|146262016
Olfr890	258474	gi|153945713
Vmn2r121	100038941	gi|154759238
Gm3750	100042254	gi|153791609
Gm14374	434725	gi|148235086
Vmn1r223	100036518	gi|134032007
Olfr323	258373	gi|147901464
Gm5934	546272	gi|158303290
Adap1	231821	gi|148368976
Gm15093	100039890	gi|153791512
Gm14347	627264	gi|148233024
Iqcf6	100041096	gi|197276685
Gm14393	664987	gi|148233986
Gm3285	100041351	gi|197276698
Gm14346	668958	gi|148228104
Gm14351	668960	gi|148235915
Olfr1282	258909	gi|147900151
Olfr907	258801	gi|148230027
Olfr1158	258639	gi|147906578
Olfr55	100038859	gi|154091001
4933415F23Rik	66755	gi|145587107
Gm44	212952	gi|197387674
Gm5132	333452	gi|148233155
Gm13088	277668	gi|187280854
Gm7173	636104	gi|150010636
9130023H24Rik	100043133	gi|28892855
Gm16390	100040937	gi|166999096
Vmn1r194	626299	gi|124430498
Akap13	75547	gi|189181672
Fcgbp	215384	gi|169790797
Gm436	230890	gi|147905893
Vmn1r132	100043604	gi|170014715
Fam178b	381337	gi|186659514
Gm572	230909	gi|148227852
Serpina3j	238395	gi|168229262
Gm13271	435791	gi|148229193
Brd1	223770	gi|164698417
Cilp2	68709	gi|168480100
Olfr597	258135	gi|167860133
Cic	71722	gi|158631198
Gm4906	236663	gi|167583550
Gm13128	626995	gi|147905915
Gm15114	100034729	gi|131887313
Dnajc21	78244	gi|190194391
Gm2012	100039030	gi|158303284
Vmn1r12	626397	gi|182765455
Gm12887	666927	gi|150010592
Gm5072	278167	gi|167908805
2310061I04Rik	69662	gi|158262037
Vmn1r167	622032	gi|178057347
Speer4e	624245	gi|169808416
Slc2a7	435818	gi|148237002
Olfr1360	258536	gi|160333718
Gm13125	627009	gi|169234924
BC068157	73072	gi|161016770
Gm5458	432825	gi|161760656
Cyp4f17	208285	gi|168229218
Olfr1205	258898	gi|168229228
Gm14459	546263	gi|187608609
Olfr69	18370	gi|157042774
Gm4871	231885	gi|168229246
Nrp	654309	gi|62909989
Uggt2	66435	gi|158749642
Spryd3	223918	gi|160420333
Gm6812	627927	gi|149588862
Gm8787	667736	gi|150010641
Zfp831	100043757	gi|150010581
Gpr137c	70713	gi|198278421
Olfr171	258960	gi|157057196
Gm10094	100041953	gi|215490077
Fam98c	73833	gi|225637492
Setd2	235626	gi|197927225
Prr24	66300	gi|210147464
Gm6406	623186	gi|197927242
Luzp4	434865	gi|167466229
Gm11710	100043123	gi|155969725
Vmn2r18	632671	gi|156938267
Gm13109	329984	gi|187283015
Gm13083	279185	gi|187280849
Gm4984	245347	gi|168229152
Gm2083	100048885	gi|197381969
Gm17359	100233207	gi|219277697
Vmn1r204	632793	gi|113865927
Speer2	224318	gi|158635936
Tgif2lx2	100039551	gi|218505753
Prr23a	623166	gi|197927240
Gm14920	100039319	gi|156713437
Kcnt2	240776	gi|161168989
Gm14501	547154	gi|148231107
10-Mar	632687	gi|213385280
Btbd2	208198	gi|163965446
Gm1993	100038977	gi|156713479
Pramef6	195555	gi|167466256
Gm3435	100041621	gi|183074537
Olfr628	259159	gi|161377443
Igsf9b	235086	gi|193290146
Gm12886	666921	gi|222352118
Olfr773	257664	gi|218083891
Gm4794	215895	gi|168229231
Dmrtc1c2	668357	gi|218084092
Gm11563	100040248	gi|187283062
AF366264	231201	gi|159032049
Gm7157	635396	gi|313151250
Gm364	245423	gi|191256849
Vmn1r169	100043103	gi|285393951
Vmn1r100	100043536	gi|285393979
Gm4220	100043088	gi|296923628
Gm4179	100043029	gi|296841028
Vmn1r112	100043569	gi|285394022
Vmn1r130	100043596	gi|285394069
Vmn1r137	100043614	gi|285394140
Vmn1r165	100043667	gi|285394147
Vmn1r86	100312473	gi|285394288
Vmn1r88	100312474	gi|285394300
1700019B03Rik	76406	gi|251823732
Vmn1r95	100312475	gi|285394335
Vmn1r79	100042437	gi|295424084
Vmn1r101	100042968	gi|285394460
Vmn1r186	100039479	gi|297139661
Vmn1r114	100042996	gi|285394677
Vmn1r187	100039499	gi|297139664
Vmn1r126	100043013	gi|285394791
Vmn1r39	546903	gi|285394916
Vmn1r149	100043051	gi|285395104
Vmn1r55	384522	gi|285395150
Vmn1r123	384695	gi|285395272
Vmn1r119	384696	gi|285395379
Vmn1r7	434016	gi|285395667
Gm5725	435940	gi|296841043
Gm266	212539	gi|269308237
Gm5728	435949	gi|297139677
Vmn1r122	435951	gi|285396255
Vmn1r120	435953	gi|285396264
Vmn1r191	632534	gi|257796284
Vmn1r113	436135	gi|285396281
Vmn1r173	545934	gi|285397360
Gm14326	665211	gi|298231518
Vmn1r34	546901	gi|285397461
Vmn1r176	546943	gi|285397665
Vmn1r170	546944	gi|285397745
Vmn1r94	620537	gi|285397821
Vmn1r160	620758	gi|285397842
Vmn1r129	621510	gi|285398094
Vmn1r175	622222	gi|285398214
Vmn1r1	625823	gi|285398425
Vmn1r31	626828	gi|285399105
Vmn1r77	628946	gi|285399357
Vmn1r60	636697	gi|285399419
Vmn1r61	636731	gi|285399427
Vmn1r57	665150	gi|285399644
Vmn1r224	665525	gi|285399795
Gm10229	100040201	gi|313482878
Vmn1r91	667067	gi|285400150
Vmn1r103	667129	gi|285400290
Vmn1r128	667199	gi|285400471
Vmn1r125	667215	gi|285400478
Vmn1r121	667240	gi|285400555
Vmn1r118	667259	gi|285400661
Vmn1r117	667262	gi|285400774
Vmn1r116	667268	gi|285400821
Vmn1r115	667273	gi|285400829
Vmn1r111	667292	gi|285400898
4930422G04Rik	71643	gi|247494016
Vmn1r135	667404	gi|285401266
Dnajc13	235567	gi|247494234
Vmn1r139	667444	gi|285401519
Vmn1r143	667469	gi|285401725
Gm13272	545648	gi|239050335
Gm8660	667485	gi|296841131
Gm13285	545654	gi|239050358
Gm13287	545655	gi|239050405
Vmn1r152	667504	gi|285402042
Vmn1r155	667530	gi|285402145
Vmn1r163	667586	gi|285402392
Gm8720	667599	gi|297206819
Vmn1r124	670764	gi|285402808
Vmn1r107	673977	gi|285402981
Gm5726	435946	gi|296923833
Gm8677	667512	gi|296923839
Gm16442	620401	gi|297139818
Gm16451	100043033	gi|296923845
Gm8453	667094	gi|296923850
Gm4498	100043523	gi|296841149
Zc3h13	67302	gi|61742810
Rpl3l	66211	gi|255653009
Gm2696	100040299	gi|326368318
Gm6164	620574	gi|297139824
Gm8693	667543	gi|296841151
Gm4133	100042964	gi|297139831
Gm4187	100043043	gi|296841154
Gm10665	100043058	gi|296841156
Gm4201	100043061	gi|297206908
Gm4141	100042976	gi|296841161
Gm4214	100043079	gi|296841166
Gm4175	100043019	gi|297139837
Gm4216	100043083	gi|296923877
Vmn1r168	100043101	gi|285404452
Zcchc3	67917	gi|30424730
Gm10666	100043037	gi|297139840
Gm4177	100043025	gi|296923880
Lactbl1	242707	gi|343098431
Vmn1r184	100312477	gi|285394420
Vmn1r158	100043067	gi|285395158
1700008F21Rik	75453	gi|270265823
Vmn1r151	435947	gi|285396025
Tubgcp6	328580	gi|254039634
Vmn1r127	621561	gi|285398145
Olfr426	258134	gi|332634964
Vmn1r104	667135	gi|285400453
4933416I08Rik	71159	gi|326633204
Obp2b	383678	gi|150010583
Vmn1r142	667464	gi|285401624
Vmn1r157	667551	gi|285402262
Vmn1r159	670857	gi|285402909
Ttc39d	67737	gi|254588114
Gm14436	100190996	gi|339639643
Gm3706	100042168	gi|339717806
Vmn2r25	545874	gi|157278009
Sult2a4	434121	gi|168823480
BC018507	218333	gi|256818804
Olfr1249	257984	gi|282847348
Gm15293	100041759	gi|294489242
Vmn2r66	233437	gi|157384944
Gm4305	100043235	gi|262263341
Gm13278	545651	gi|149588682
Vmn2r98	224552	gi|157151763
Olfr706	258350	gi|22129597
Vmn2r12	627569	gi|157277973
Vmn2r22	546913	gi|157277998
Olfr177	258998	gi|269308249
Gm3383	100041515	gi|328802715
Gm13057	100040861	gi|166063976
Olfr1331	258159	gi|260271959
Zbtb11	271377	gi|258645088
Mup8	100041687	gi|197927291
AU018829	100041253	gi|318037600
Card6	239319	gi|253314487
Gm14354	74851	gi|339895771
Gm4858	229571	gi|295148089
6430550D23Rik	320095	gi|223890238
Fryl	72313	gi|119964716
Vmn2r92	627111	gi|157151747
Olfr1028	257936	gi|58801324
Vmn2r108	627805	gi|157167152
Olfr1039	257950	gi|282847340
Olfr1076	258401	gi|256419023
Herc1	235439	gi|257196144
Cyp2t4	384724	gi|154146204
Olfr918	258372	gi|289629201
Vmn2r62	546964	gi|157311593
Vmn2r86	625109	gi|157074219
Gm7861	665956	gi|294661867
Olfr1066	257880	gi|262263362
Vmn2r103	627636	gi|157153646
Olfr1193	329460	gi|289629251
Dchs1	233651	gi|242397490
Gm5415	408191	gi|256017236
Vmn2r73	620928	gi|157384958
Zfp934	77117	gi|242332532
Gm10334	100040233	gi|157058298
2010315B03Rik	630836	gi|340805873
4933416C03Rik	619332	gi|240255582
Olfr1121	258345	gi|282847371
Vmn2r23	435916	gi|157278000
Vmn1r174	404291	gi|289666789
Akap11	219181	gi|256818808
Vmn2r48	625580	gi|157364953
Ptar1	72351	gi|258613904
Cep350	74081	gi|255982600
Vmn2r10	22307	gi|157277965
Vmn2r13	231589	gi|157277975
Vmn2r31	100042591	gi|157311606
Olfr575	259118	gi|22128745
Olfr968	258605	gi|33239222
Olfr1329	258214	gi|260272108
Vmn2r2	100125586	gi|157265532
Olfr1415	258228	gi|58372124
Gm17727	100312986	gi|264681530
Tmsb15l	399591	gi|46402291
Zfp804b	207618	gi|253735674
Vmn2r63	435975	gi|157311595
Vmn2r19	232358	gi|157277990
Olfr1221	258904	gi|289629314
Gm6710	626832	gi|257743464
Vmn2r93	627132	gi|157151749
Olfr294	257904	gi|268607633
Olfr1255	258979	gi|289629274
Olfr224	258198	gi|293651606
Vmn2r87	625131	gi|157074221
Rhox3c	100135654	gi|297139732
Vmn2r57	269902	gi|157278032
Rhox3e	100135657	gi|297207104
Vmn2r67	620672	gi|156938269
Zfp651	270210	gi|262263345
Vmn1r93	404290	gi|261823970
Olfr311	258530	gi|289547509
Rsf1	233532	gi|124486905
Gm3415	100041578	gi|341572542
1700029P11Rik	66346	gi|225903452
Vmn2r24	243628	gi|157278002
Vmn2r90	626942	gi|157151743
Gm8369	666926	gi|255958178
Vmn2r104	22313	gi|157168364
Vmn2r27	232367	gi|157278013
Klhdc7b	546648	gi|237513007
Lrrc10b	278795	gi|162287221
Vmn1r181	404289	gi|289666791
Olfr1087	258843	gi|289629186
Gm13889	620695	gi|222537763
Gm13277	545650	gi|154707880
Vmn2r14	231591	gi|157277977
Olfr1016	257915	gi|282847334
Tmem116	77462	gi|239052203
Zscan4e	665848	gi|239985649
Olfr1051	404324	gi|46430576
Olfr191	258035	gi|269315838
Vmn2r5	667060	gi|157277954
Olfr735	257909	gi|58801296
Fancf	100040608	gi|169259776
Gm8898	667962	gi|294345437
Gm7257	639025	gi|262399402
Vmn2r58	628422	gi|157311584
3110021N24Rik	73133	gi|361050340
Vmn2r54	666085	gi|157278020
Olfr1303	258397	gi|282847384
Hsd17b14	66065	gi|295054257
Gm13276	545649	gi|148238094
Gm14139	100271882	gi|224994257
Olfr1219	258901	gi|289629316
Ccdc152	100039139	gi|260593692
Gm10697	100042761	gi|254910987
Vmn2r75	546981	gi|156938271
Gm10318	622629	gi|242397493
Olfr819	100043200	gi|260099668
Vmn2r69	330581	gi|157384948
Gpr52	620246	gi|226423943
Vmn2r105	627743	gi|157153648
Vmn2r74	546980	gi|157384961
Olfr894	258868	gi|22129137
Vmn2r109	627814	gi|157167154
Zscan4b	665780	gi|297747375
Olfr1188	258921	gi|289629245
Prdm15	114604	gi|226531251
Gm16501	100042840	gi|164607187
Pnmal2	434128	gi|153791731
Gm6370	622924	gi|340805832
Vmn2r91	665210	gi|157151745
Gm11544	432591	gi|326381091
Olfr1112	258655	gi|289629188
Vmn2r51	100042921	gi|157384939
Gm4312	100043247	gi|263195218
Vmn2r83	625029	gi|157151740
Olfr455	546896	gi|240255445
Gm4307	100043239	gi|262263343
Vmn2r85	623734	gi|156938261
Olfr871	258905	gi|257196219
Cyp4a31	666168	gi|157384975
Gm5885	545884	gi|297206877
Gm2799	100040482	gi|270047492
Olfr740	258661	gi|282397090
Olfr393	259010	gi|22128921
Vmn2r59	628444	gi|157311586
Olfr1107	258841	gi|289629182
Gm17296	212728	gi|229577450
Rhox3h	434758	gi|166706931
Apol11a	626615	gi|294661887
Gm10436	100039315	gi|157426907
1700113H08Rik	76640	gi|258613935
Cep192	70799	gi|255003835
Olfr1031	257916	gi|58801306
Ascl4	67341	gi|254692845
Olfr1053	257974	gi|295390661
Gm15881	100271928	gi|294712527
Cyp2w1	545817	gi|237681200
Vmn2r20	667180	gi|157277994
Vmn2r70	670940	gi|157384950
Vmn2r76	675969	gi|156938273
Olfr596	100041187	gi|298566302
Olfr612	545985	gi|317108186
Gm2913	100040698	gi|339895792
Gm13040	100040854	gi|166063980
Olfr1129	258111	gi|282847353
Ccdc146	75172	gi|261245029
Vmn2r106	224576	gi|157153650
Vmn2r77	546983	gi|157384963
Vmn2r56	629079	gi|157278026
Gm4301	100043224	gi|262263336
Vmn2r110	224582	gi|157167156
Atad2b	320817	gi|153791220
Col22a1	69700	gi|254692857
Olfr615	259084	gi|22128809
Vmn2r49	625605	gi|157364968
Vmn2r95	328759	gi|156938263
Tmem196	217951	gi|237874191
Fam129c	100037278	gi|261245025
4930467E23Rik	626415	gi|294345432
Krtap9-1	16705	gi|7657287
Vmn2r7	319217	gi|157277958
Vmn2r30	22306	gi|157311600
Olfr220	546747	gi|262050618
Vmn2r65	100009609	gi|157384941
Bod1l	665775	gi|124487265
Gm12169	210535	gi|254039735
Vmn2r15	211223	gi|157277979
Olfr1022	258582	gi|282847432
Cyp4a30b-ps	435802	gi|154146229
Vmn2r53	637908	gi|157278017
Olfr194	433031	gi|269308209
Olfr1513	258008	gi|282396065
Vmn2r3	637004	gi|157277944
Tmem200b	623230	gi|318067976
Sult2a5	434264	gi|297139699
Usp31	76179	gi|226443061
Gm6904	628693	gi|256223775
Ccdc112	240261	gi|237874229
Nbas	71169	gi|255003837
9530053A07Rik	319482	gi|257467625
Vmn2r100	627537	gi|157153640
Vmn2r71	233445	gi|157384952
Myo18b	74376	gi|291327510
Gm8267	666744	gi|242397419
Vmn2r82	624845	gi|157151706
Gm15455	433287	gi|262527218
Olfr618	259049	gi|268607581
Vmn1r24	171191	gi|21717675
Gmcl1l	71847	gi|270265881
Vmn2r21	546912	gi|157277996
Gm15127	434866	gi|375331890
Vmn2r46	100042894	gi|157311643
Olfr710	258594	gi|22128641
Vmn2r29	76229	gi|164698709
Vmn1r-ps103	171245	gi|256773238
Olfr1253	258370	gi|22129555
Vmn2r107	22312	gi|157153652
Vmn2r118	383258	gi|157167168
Zscan29	99334	gi|244790131
Vmn2r78	637896	gi|157384965
Hfm1	330149	gi|257467650
Olfr235	258681	gi|268836424
Mup13	100039089	gi|197927287
Gm12171	675689	gi|254039725
Zfp934	77117	gi|242332536
Gm3701	100042159	gi|339895754
Vmn2r8	627479	gi|157277960
Olfr204	258994	gi|269308257
Dennd4a	102442	gi|242332563
Gm3494	100041735	gi|379642570
Olfr877	258412	gi|33239252
Phldb3	232970	gi|156616318
Fam47e	384198	gi|282847390
Vmn2r16	384220	gi|157277981
Myh15	667772	gi|261245016
Etohi1	626848	gi|294345400
Cyp2c69	100043108	gi|157074229
Vmn2r4	637053	gi|157277946
Vmn2r120	224916	gi|157265530
Vmn2r60	637898	gi|157311589
Zbtb10	229055	gi|242397505
Olfr748	258113	gi|282396067
Olfr221	258420	gi|283436173
Krtap11-1	16693	gi|164663812
Rhox2g	434766	gi|166706923
Olfr976	258364	gi|22129569
Vmn2r101	627576	gi|157153642
Glyatl3	435528	gi|222831636
Gm8898	667962	gi|294345442
Tex28	385380	gi|187608587
Vmn2r33	624512	gi|289666770
Olfr485	258041	gi|289666805
Gm4303	100043231	gi|262263339
Parp4	328417	gi|281485553
Olfr1302	258891	gi|22129105
Olfr699	258180	gi|58801486
Cyp4a32	100040843	gi|154146206
Gm3409	100041566	gi|340805849
Vmn2r11	384219	gi|157277971
Vmn2r97	627367	gi|157151761
Vmn2r35	625353	gi|157311616
Gm3402	100041548	gi|340805841
Cyp4a29-ps	230639	gi|154146258
Mup7	100041658	gi|197927289
Vmn2r80	624765	gi|157074223
Psg20	434540	gi|283436146
Vmn1r68	628580	gi|285026477
Vmn2r79	621430	gi|157384967
Gm3696	100042149	gi|295148151
Olfr743	219019	gi|294610671
Olfr1089	257933	gi|282847338
Vmn2r9	435864	gi|157277962
Gm514	208080	gi|162287229
Gm6696	626682	gi|294661858
Vmn2r17	384221	gi|157277983
Gm17019	66773	gi|269784703
Pom121l12	432536	gi|255958227
Eid2b	434156	gi|294459954
Serpina3i	628900	gi|315709504
Gm10324	628709	gi|295389583
Olfr881	258413	gi|33239240
Gm13286	100041062	gi|341926237
Usp35	244144	gi|294459917
Vmn2r61	637873	gi|157311591
4930571K23Rik	75861	gi|224809588
Gm15299	100041811	gi|283436116
Ncrna00085	75202	gi|242332530
2010315B03Rik	630836	gi|340805871
Gm10024	100009614	gi|313151240
Olfr1195	258748	gi|22129339
Olfr1154	258641	gi|289629177
Vmn2r47	100042891	gi|157364951
Olfr1085	258583	gi|282847434
Gm14391	665001	gi|150010536
Vmn2r102	224572	gi|157153644
Gm10471	100039045	gi|294831976
Vmn1r90	627280	gi|345842366
Trim55	381485	gi|124486877
ND1	17716	gi|34538598
ND2	17717	gi|34538599
COX1	17708	gi|34538600
COX2	17709	gi|34538601
ATP8	17706	gi|34538602
ATP6	17705	gi|34538603
COX3	17710	gi|34538604
ND3	17718	gi|34538605
ND4L	17720	gi|34538606
ND4	17719	gi|34538607
ND5	17721	gi|34538608
ND6	17722	gi|34538609
CYTB	17711	gi|34538610
Gm13212	433801	gi|326633247
Ccnb1ip1	239083	gi|162287146
Vmn2r36	100042653	gi|157311618
Chd2	244059	gi|189458810
Macc1	238455	gi|253314482
Pot1b	72836	gi|76677917
Klra9	16640	gi|377837071
LOC100862437	100862437	gi|377837073
LOC100862437	100862437	gi|377837075
LOC100862437	100862437	gi|377837077
LOC101056301	101056301	gi|407260807
LOC101056301	101056301	gi|407260809
LOC101056301	101056301	gi|407260811
LOC101056301	101056301	gi|407260813
LOC101056301	101056301	gi|407260815
LOC101056301	101056301	gi|407260817
LOC100862413	100862413	gi|377837091
LOC100862415	100862415	gi|377837093
Gm15854	667764	gi|407260827
LOC100862421	100862421	gi|407260829
Gm6590	625473	gi|407260835
Gm11492	100503535	gi|377837102
LOC100862433	100862433	gi|377837104
LOC101056305	101056305	gi|407260838
LOC101056305	101056305	gi|407260840
LOC101056305	101056305	gi|407260842
LOC101056305	101056305	gi|407260844
LOC101056305	101056305	gi|407260846
LOC101056305	101056305	gi|407260848
LOC101056305	101056305	gi|407260850
LOC100044627	100044627	gi|377837128
LOC101055816	101055816	gi|407260854
H2-T23	15040	gi|407260856
LOC633417	633417	gi|377837138
LOC633417	633417	gi|377837144
LOC633417	633417	gi|407260861
LOC633417	633417	gi|407260863
Gm318	545204	gi|377837122
H2-Pb	15004	gi|377837110
LOC100862431	100862431	gi|377837112
Gm9840	100043674	gi|377837114
H2-T18	15033	gi|377837118
LOC100862435	100862435	gi|377837120
Gm4256	100043140	gi|407260867
Slc26a8	224661	gi|309267298
Gm6195	620986	gi|82795935
Tcf24	100039596	gi|377833649
Prex2	109294	gi|407260872
LOC101056100	101056100	gi|407260874
Gm6462	623924	gi|309264061
D930019O06Rik	425051	gi|407260879
LOC674595	674595	gi|377833655
LOC100505265	100505265	gi|309264066
Vwa3b	70853	gi|309264076
LOC100044322	100044322	gi|407260881
LOC101056391	101056391	gi|407260886
Dnahc7c	100101919	gi|407260889
Gm11575	100043027	gi|309264325
Gm5528	433319	gi|82879797
LOC101055811	101055811	gi|407260891
LOC101056633	101056633	gi|407260894
LOC101056017	101056017	gi|407260896
Gm11578	100042533	gi|377833729
A030005L19Rik	77922	gi|407260898
A030014E15Rik	77917	gi|407260900
Krtap28-10	621495	gi|407260903
Krtap28-13	71386	gi|82880852
Gm19582	100503175	gi|309264101
LOC101056331	101056331	gi|407260906
LOC101055829	101055829	gi|407260908
LOC101056347	101056347	gi|407260910
Gm7160	635504	gi|94364118
LOC101056375	101056375	gi|407260913
Gm8618	667414	gi|149240882
LOC100503055	100503055	gi|309264158
LOC101056010	101056010	gi|407260921
Rgs21	624910	gi|149241017
LOC639541	639541	gi|377833703
Gm6177	620750	gi|377833664
LOC101055854	101055854	gi|407260925
LOC100048483	100048483	gi|407260927
LOC100048483	100048483	gi|407260929
LOC640611	640611	gi|309264229
Tma7-ps	100041098	gi|309264231
Gm5258	383538	gi|94364049
LOC101056167	101056167	gi|407260933
E030010N08Rik	381284	gi|309264118
Gm7133	634331	gi|149240684
Gm7135	634346	gi|407260935
LOC637796	637796	gi|407260939
Gm7241	638532	gi|94364235
Gm19497	100502999	gi|407260941
LOC101055725	101055725	gi|407260943
BC034090	207792	gi|309264189
LOC101055969	101055969	gi|407260947
Axdnd1	77352	gi|377833680
LOC100047957	100047957	gi|149240955
Uap1	107652	gi|377833682
Itln6	640577	gi|309264227
LOC100862527	100862527	gi|407260949
LOC100044656	100044656	gi|149245862
LOC100044656	100044656	gi|407260952
1810030J14Rik	66289	gi|377833708
LOC632329	632329	gi|82883400
Gm3837	100042424	gi|309264292
Gm3934	100042625	gi|309264301
Gm7068	631584	gi|407260963
LOC101056322	101056322	gi|407260965
Dnahc14	240960	gi|377833725
Gm15867	100503471	gi|407260967
LOC101055813	101055813	gi|407260969
LOC101056616	101056616	gi|407260973
C030048H21Rik	77481	gi|407260975
Gm14486	665635	gi|94366228
LOC101056690	101056690	gi|407260978
LOC101056690	101056690	gi|407260980
LOC101056690	101056690	gi|407260982
LOC101056690	101056690	gi|407260984
LOC101056240	101056240	gi|407260987
Gm13194	381346	gi|149249075
LOC101055966	101055966	gi|407260989
LOC101055716	101055716	gi|407260991
Gm2240	100039446	gi|407260993
Gm20071	100504116	gi|309264407
LOC101055740	101055740	gi|407260996
Hmcn2	665700	gi|377833737
LOC100044324	100044324	gi|407260998
Ccdc148	227933	gi|377833777
Ccdc148	227933	gi|377833779
Gm13570	667103	gi|94366539
LOC101055782	101055782	gi|407261003
A330043C09Rik	329430	gi|407261008
Gm13653	545423	gi|309264473
LOC101055930	101055930	gi|407261022
Gm13777	279067	gi|82885184
Gm13770	619941	gi|94366687
2310047K21Rik	71928	gi|407261027
Dcdc5	329482	gi|377833769
Gm13981	241621	gi|82885753
LOC100504988	100504988	gi|309264544
LOC100048613	100048613	gi|407261032
LOC101056214	101056214	gi|407261034
LOC100048499	100048499	gi|407261036
LOC639905	639905	gi|82885488
A530010F05Rik	214394	gi|407261039
Gm355	241634	gi|407261041
Gm355	241634	gi|94366887
Gm19638	100503328	gi|407261044
Gm13552	100038999	gi|407261047
LOC101056068	101056068	gi|407261049
LOC101056075	101056075	gi|407261051
Gm13637	383712	gi|82885092
Cir1	66935	gi|377833808
LOC101056085	101056085	gi|407261054
Fsip2	241516	gi|309264486
Olfr1174-ps	546769	gi|309264496
Olfr1175-ps	546770	gi|309264498
LOC101056439	101056439	gi|407261058
Gm13941	668802	gi|309264531
Gm15130	623270	gi|82885646
Olfr1285	545447	gi|309264533
Spnb5	640524	gi|377833816
Gm10766	545459	gi|407261065
Mertk	17289	gi|377833818
Gm14025	668894	gi|309264582
LOC101056542	101056542	gi|407261067
LOC101055744	101055744	gi|407261069
Gm11686	100043534	gi|309264602
Gm14135	433483	gi|309264611
BC052486	228767	gi|407261072
Gm14277	100043882	gi|309264642
Gm14279	100046034	gi|149250385
Gm11449	383770	gi|149250406
Gm20267	100504524	gi|309264649
LOC101055924	101055924	gi|407261077
LOC100502777	100502777	gi|309264663
LOC101056015	101056015	gi|407261079
LOC100047518	100047518	gi|309264668
7530422B04Rik	228792	gi|407261081
LOC101055837	101055837	gi|407261083
Gm14217	668936	gi|309264633
LOC101055858	101055858	gi|407261086
Gm6103	619800	gi|149250421
LOC100504873	100504873	gi|377833827
